video_id,scenario_id,scenario_type,time,ed_mean,ed_median,ed_max,ed,ade,fd,hd
769,3,1_crosswalk,3.416992,0.47,0.50,0.83,0.32,0.29,0.79,0.79
769,4,1_crosswalk,60.32096,0.31,0.00,1.48,0.29,0.36,1.30,1.31
769,6,3_crosswalks,93.904872,4.66,3.59,9.08,4.35,29.69,6.71,6.77
769,8,3_crosswalks,111.268282,3.65,3.61,7.83,3.65,16.33,2.26,2.26
769,12,3_crosswalks,124.27061799999998,6.55,3.74,25.85,5.60,100.89,25.83,25.85
769,15,3_crosswalks,95.19567200000003,0.98,0.55,4.46,0.95,1.64,4.00,4.00
769,16,2_crosswalks,51.384131,1.86,2.37,4.13,1.70,5.28,4.12,4.13
769,17,2_crosswalks,65.55032699999998,4.62,3.76,11.54,4.32,31.66,7.65,7.65
769,19,2_crosswalks,68.240622,1.76,1.77,3.62,1.59,4.31,1.04,1.04
769,20,2_crosswalks,67.59382899999997,1.24,1.14,2.97,1.24,2.08,0.93,0.93
769,21,0_crosswalks,16.504695000000027,1.99,1.99,4.16,1.89,5.64,0.30,0.30
769,23,0_crosswalks,7.477447999999981,0.14,0.16,0.21,0.11,0.02,0.19,0.19
770,1,2_crosswalks,38.026144,2.94,3.81,6.07,2.54,12.23,6.05,6.07
770,2,1_crosswalk,20.154949,0.87,1.04,1.31,0.81,0.93,0.71,0.71
770,3,1_crosswalk,20.496417,1.28,1.38,1.87,1.20,1.83,0.79,0.79
770,4,0_crosswalks,13.650785,2.08,2.06,3.78,2.08,5.67,0.30,0.27
770,5,0_crosswalks,8.370017,1.30,1.30,2.18,1.02,2.05,0.97,0.97
770,6,1_crosswalk,104.86641799999998,1.76,1.65,2.75,1.75,3.46,1.08,1.08
770,7,1_crosswalk,93.365217,2.17,2.23,4.14,2.12,5.66,1.15,1.15
770,8,3_crosswalks,85.89528200000001,1.81,2.02,3.44,1.81,4.30,1.69,1.69
770,9,3_crosswalks,76.83330400000001,1.86,2.10,3.55,1.81,4.40,1.82,1.82
770,10,1_crosswalk,114.73340000000002,2.41,2.09,5.03,2.42,6.57,2.01,2.01
770,11,1_crosswalk,51.788557,1.70,1.77,2.73,1.61,3.44,1.77,1.77
770,13,1_crosswalk,93.75196699999998,1.27,1.43,2.16,1.22,1.85,2.07,2.11
