file_id,scenario_id,A,B,C,D,E,F,acceleration_time,aggressiveness_level_enter_xwalk,aggressiveness_level_select_xwalk,approaching_xwalk_threshold,desired_speed,dist_from_xwalk_exit,goal_threshold,mass,omega,phi,radius,speed_increase_pct,xwalk_entry_threshold,xwalk_exit_threshold
782,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.24074853182993,1.5,0.5,62.06,240,120,0.25,0.5,1.5,1.5
782,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7182920096022,1.5,0.5,75.58,240,120,0.25,0.5,1.5,1.5
782,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.16219768956102,1.5,0.5,70.13,240,120,0.25,0.5,1.5,1.5
782,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.20924261054269,1.5,0.5,67.3,240,120,0.25,0.5,1.5,1.5
782,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.33306054505135,1.5,0.5,51.99,240,120,0.25,0.5,1.5,1.5
782,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.61023925397809,1.5,0.5,70.23,240,120,0.25,0.5,1.5,1.5
782,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.17084232397927,1.5,0.5,55.16,240,120,0.25,0.5,1.5,1.5
782,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.37908138528138,1.5,0.5,67.32,240,120,0.25,0.5,1.5,1.5
783,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.54555353942652,1.5,0.5,52.37,240,120,0.25,0.5,1.5,1.5
783,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.68352972502508,1.5,0.5,76.25,240,120,0.25,0.5,1.5,1.5
783,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5168172288927,1.5,0.5,58.3,240,120,0.25,0.5,1.5,1.5
783,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.37482331573655,1.5,0.5,55,240,120,0.25,0.5,1.5,1.5
783,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.44531292837147,25,0.5,75.45,240,120,0.25,1,1.5,1.5
784,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.53835901203471,1.5,0.5,57.07,240,120,0.25,0.5,1.5,1.5
784,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.21811738351254,1.5,0.5,79.06,240,120,0.25,0.5,1.5,1.5
784,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.60846274944568,1.5,0.5,79.96,240,120,0.25,0.5,1.5,1.5
784,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.29792736302117,1.5,0.5,58.43,240,120,0.25,0.5,1.5,1.5
784,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.48435912899235,1.5,0.5,79.72,240,120,0.25,0.5,1.5,1.5
784,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.48566015528335,1.5,0.5,76.21,240,120,0.25,0.45,1.5,1.5
784,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.28484380378658,7,0.5,56.34,240,120,0.25,0.25,1.5,1.5
784,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.29859369538077,1.5,0.5,78.45,240,120,0.25,0.5,1.5,1.5
784,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.24986857614333,9.5,0.5,56.1,240,120,0.25,0.5,1.5,1.5
784,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.22695982683299,9.5,0.5,69.81,240,120,0.25,0.5,1.5,1.5
784,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.62732304991222,1.5,0.5,59.46,240,120,0.25,0.5,1.5,1.5
784,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.32401479188167,1.5,0.5,62.75,240,120,0.25,0.5,1.5,1.5
784,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3854185704396,1.5,0.5,77.65,240,120,0.25,0.5,1.5,1.5
785,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.291527864493,1.5,0.5,58.88,240,120,0.25,0.5,1.5,1.5
785,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7811954957946,1.5,0.5,63.82,240,120,0.25,0.5,1.5,1.5
785,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.65830136624396,1.5,0.5,79.14,240,120,0.25,0.5,1.5,1.5
